n,x,y,radius
5.680000000000000000e+02,-2.021620382632348001e+00,2.069946565283920514e-01,2.032189892531174547e+00
5.690000000000000000e+02,-2.011270649805928290e+00,3.080756756600094848e-01,2.034728544229950309e+00
5.700000000000000000e+02,-1.995866866022927733e+00,4.086392081503059104e-01,2.037270367262502546e+00
5.710000000000000000e+02,-1.975434905615412351e+00,5.084325514514522748e-01,2.039815365590524898e+00
5.720000000000000000e+02,-1.950013278042839637e+00,6.072042967322228701e-01,2.042363543180659047e+00
5.730000000000000000e+02,-1.919653063206228527e+00,7.047049606343648298e-01,2.044914904004501377e+00
5.740000000000000000e+02,-1.884417815174510347e+00,8.006876137946762340e-01,2.047469452038610527e+00
5.750000000000000000e+02,-1.844383434484776485e+00,8.949085045534017624e-01,2.050027191264512272e+00
5.760000000000000000e+02,-1.799638009257106486e+00,9.871276762776406422e-01,2.052588125668707075e+00
5.770000000000000000e+02,-1.750281625443224520e+00,1.077109576740495900e+00,2.055152259242673640e+00
5.780000000000000000e+02,-1.696426146606199836e+00,1.164623658012657215e+00,2.057719595982879124e+00
5.790000000000000000e+02,-1.638194963705567053e+00,1.249444965342967118e+00,2.060290139890780470e+00
5.800000000000000000e+02,-1.575722715438418797e+00,1.331354713528245526e+00,2.062863894972836398e+00
5.810000000000000000e+02,-1.509154979762006521e+00,1.410140849300166366e+00,2.065440865240507851e+00
5.820000000000000000e+02,-1.438647937296998247e+00,1.485598598288266681e+00,2.068021054710268203e+00
5.830000000000000000e+02,-1.364368007382585013e+00,1.557530995153116660e+00,2.070604467403609039e+00
5.840000000000000000e+02,-1.286491457624929113e+00,1.625749395522245955e+00,2.073191107347044149e+00
5.850000000000000000e+02,-1.205203987848816771e+00,1.690073968403492444e+00,2.075780978572117963e+00
5.860000000000000000e+02,-1.120700289428642193e+00,1.750334167795933205e+00,2.078374085115411773e+00
5.870000000000000000e+02,-1.033183581038845444e+00,1.806369182267365314e+00,2.080970431018548172e+00
5.880000000000000000e+02,-9.428651219254771121e-01,1.858028361319307598e+00,2.083570020328199934e+00
5.890000000000000000e+02,-8.499637038595116989e-01,1.905171617415581498e+00,2.086172857096094457e+00
5.900000000000000000e+02,-7.547051229887326018e-01,1.947669802608557044e+00,2.088778945379020424e+00
5.910000000000000000e+02,-6.573216328583046941e-01,1.985405058757993668e+00,2.091388289238834908e+00
5.920000000000000000e+02,-5.580513799204049885e-01,2.018271140400909047e+00,2.094000892742468256e+00
5.930000000000000000e+02,-4.571378229003595361e-01,2.046173709396929219e+00,2.096616759961932086e+00
5.940000000000000000e+02,-3.548291374305130863e-01,2.069030600541946985e+00,2.099235894974324168e+00
5.950000000000000000e+02,-2.513776074034157482e-01,2.086772057413472492e+00,2.101858301861836420e+00
5.960000000000000000e+02,-1.470390045327421014e-01,2.099340937783643390e+00,2.104483984711759792e+00
5.970000000000000000e+02,-4.207195764355992074e-02,2.106692888010280651e+00,2.107112947616491372e+00
5.980000000000000000e+02,6.326268675695412291e-02,2.108796485892458605e+00,2.109745194673539270e+00
5.990000000000000000e+02,1.687025110515770754e-01,2.105633351554610844e+00,2.112380729985532390e+00
6.000000000000000000e+02,2.739841786293076287e-01,2.097198226002031873e+00,2.115019557660223093e+00
6.010000000000000000e+02,3.788440899294092112e-01,2.083499017070566506e+00,2.117661681810496077e+00
6.020000000000000000e+02,4.830190407829375587e-01,2.064556812574096067e+00,2.120307106554373711e+00
6.030000000000000000e+02,5.862468814116423843e-01,2.040405860534949323e+00,2.122955836015022690e+00
6.040000000000000000e+02,6.882671744383899171e-01,2.011093516464367070e+00,2.125607874320759816e+00
6.050000000000000000e+02,7.888218502616082262e-01,1.976680157742447541e+00,2.128263225605059983e+00
6.060000000000000000e+02,8.876558581487306032e-01,1.937239065229367174e+00,2.130921894006561512e+00
6.070000000000000000e+02,9.845178114101990063e-01,1.892856272321930655e+00,2.133583883669072812e+00
6.080000000000000000e+02,1.079160625026295506e+00,1.843630381751420799e+00,2.136249198741578148e+00
6.090000000000000000e+02,1.171342144113866501e+00,1.789672350500105980e+00,2.138917843378245642e+00
6.100000000000000000e+02,1.260825761638871834e+00,1.731105243294412732e+00,2.141589821738432153e+00
6.110000000000000000e+02,1.347381023803592370e+00,1.668063955212469196e+00,2.144265137986690828e+00
6.120000000000000000e+02,1.430784221564215919e+00,1.600694904022289533e+00,2.146943796292778206e+00
6.130000000000000000e+02,1.510818966765330451e+00,1.529155692944078826e+00,2.149625800831657774e+00
6.140000000000000000e+02,1.587276751412534326e+00,1.453614744605812303e+00,2.152311155783510177e+00
6.150000000000000000e+02,1.659957488642824996e+00,1.374250907035185598e+00,2.154999865333736775e+00
6.160000000000000000e+02,1.728670033994584188e+00,1.291253032603044248e+00,2.157691933672968965e+00
6.170000000000000000e+02,1.793232685624736478e+00,1.204819530903314950e+00,2.160387364997071291e+00
6.180000000000000000e+02,1.853473662169902170e+00,1.115157896622078093e+00,2.163086163507151216e+00
6.190000000000000000e+02,1.909231557001006108e+00,1.022484213513582985e+00,2.165788333409564004e+00
6.200000000000000000e+02,1.960355767676685179e+00,9.270226356635327125e-01,2.168493878915918938e+00
6.210000000000000000e+02,2.006706899459862026e+00,8.290048472796984758e-01,2.171202804243088202e+00
6.220000000000000000e+02,2.048157141823847116e+00,7.286695023067053523e-01,2.173915113613209105e+00
6.230000000000000000e+02,2.084590616939182350e+00,6.262616452155129743e-01,2.176630811253696063e+00
6.240000000000000000e+02,2.115903699199957799e+00,5.220321143685537901e-01,2.179349901397241940e+00
6.250000000000000000e+02,2.142005304918385367e+00,4.162369294085558891e-01,2.182072388281829589e+00
6.260000000000000000e+02,2.162817151388813031e+00,3.091366641626366318e-01,2.184798276150734964e+00
6.270000000000000000e+02,2.178273984596944768e+00,2.009958065931959914e-01,2.187527569252534221e+00
6.280000000000000000e+02,2.188323774926604681e+00,9.208210736334875024e-02,2.190260271841111717e+00
6.290000000000000000e+02,2.192927880294772258e+00,-1.733408138298149492e-02,2.192996388175665778e+00
6.300000000000000000e+02,2.192061176225623242e+00,-1.269804753977201162e-01,2.195735922520714922e+00
6.310000000000000000e+02,2.185712152455737023e+00,-2.365835342090013005e-01,2.198478879146104514e+00
6.320000000000000000e+02,2.173882975745287105e+00,-3.458691418317881849e-01,2.201225262327016541e+00
6.330000000000000000e+02,2.156589518653697635e+00,-4.545632906190525402e-01,2.203975076343970052e+00
6.340000000000000000e+02,2.133861354122744913e+00,-5.623927665517374219e-01,2.206728325482833597e+00
6.350000000000000000e+02,2.105741715795157898e+00,-6.690858342578747120e-01,2.209485014034829664e+00
6.360000000000000000e+02,2.072287424082264184e+00,-7.743729200476325847e-01,2.212245146296540455e+00
6.370000000000000000e+02,2.033568778079882566e+00,-8.779872912517457939e-01,2.215008726569916764e+00
6.380000000000000000e+02,1.989669413517295204e+00,-9.796657301557398778e-01,2.217775759162281979e+00
6.390000000000000000e+02,1.940686127009508155e+00,-1.079149200831604594e+00,2.220546248386341404e+00
6.400000000000000000e+02,1.886728666967927959e+00,-1.176183507182080090e+00,2.223320198560187588e+00
6.410000000000000000e+02,1.827919491608823943e+00,-1.270519940530476566e+00,2.226097614007307435e+00
6.420000000000000000e+02,1.764393494582300104e+00,-1.361915915110917696e+00,2.228878499056588414e+00
6.430000000000000000e+02,1.696297698826754186e+00,-1.450135589840032768e+00,2.231662858042325670e+00
6.440000000000000000e+02,1.623790919334752614e+00,-1.534950474781370477e+00,2.234450695304230017e+00
6.450000000000000000e+02,1.547043395595684157e+00,-1.616140020748108030e+00,2.237242015187431488e+00
6.460000000000000000e+02,1.466236394558278811e+00,-1.693492190527892127e+00,2.240036822042490439e+00
6.470000000000000000e+02,1.381561785031884204e+00,-1.766804010255806023e+00,2.242835120225400214e+00
6.480000000000000000e+02,1.293221584519093970e+00,-1.835882099507400333e+00,2.245636914097596470e+00
6.490000000000000000e+02,1.201427479543723864e+00,-1.900543178733355099e+00,2.248442208025963840e+00
6.500000000000000000e+02,1.106400320607056065e+00,-1.960614552710541192e+00,2.251251006382840369e+00
6.510000000000000000e+02,1.008369592971529061e+00,-2.015934568740894051e+00,2.254063313546028180e+00
6.520000000000000000e+02,9.075728645344843803e-01,-2.066353048389470537e+00,2.256879133898797463e+00
6.530000000000000000e+02,8.042552121150108313e-01,-2.111731691616194784e+00,2.259698471829893585e+00
6.540000000000000000e+02,6.986686275342011143e-01,-2.151944452221945525e+00,2.262521331733544638e+00
6.550000000000000000e+02,5.910714049231038381e-01,-2.186877883598655536e+00,2.265347718009468547e+00
6.560000000000000000e+02,4.817275107431710501e-01,-2.216431453844810662e+00,2.268177635062878394e+00
6.570000000000000000e+02,3.709059380509305281e-01,-2.240517829381969417e+00,2.271011087304492637e+00
6.580000000000000000e+02,2.588800465818320573e-01,-2.259063126284515999e+00,2.273848079150535995e+00
6.590000000000000000e+02,1.459268902676062463e-01,-2.272007128613607652e+00,2.276688615022753659e+00
6.600000000000000000e+02,3.232653383692585258e-02,-2.279303473126987889e+00,2.279532699348412628e+00
6.610000000000000000e+02,-8.163863981942354187e-02,-2.280919799818834193e+00,2.282380336560310585e+00
6.620000000000000000e+02,-1.956846298103652737e-01,-2.276837867827862905e+00,2.285231531096783453e+00
6.630000000000000000e+02,-3.095265232017584411e-01,-2.267053636337344802e+00,2.288086287401711605e+00
6.640000000000000000e+02,-4.228792050186256923e-01,-2.251577310177256930e+00,2.290944609924525643e+00
6.650000000000000000e+02,-5.354580705274885055e-01,-2.230433349926325803e+00,2.293806503120215723e+00
6.660000000000000000e+02,-6.469797380238048179e-01,-2.203660446399951400e+00,2.296671971449336880e+00
6.670000000000000000e+02,-7.571627603438023657e-01,-2.171311459498761032e+00,2.299541019378016138e+00
6.680000000000000000e+02,-8.657283333187404395e-01,-2.133453321481570963e+00,2.302413651377960502e+00
6.690000000000000000e+02,-9.724009993928189877e-01,-2.090166904815633941e+00,2.305289871926461398e+00
6.700000000000000000e+02,-1.076909344633600663e+00,-2.041546854845992964e+00,2.308169685506404889e+00
6.710000000000000000e+02,-1.178986687375900289e+00,-1.987701387614313031e+00,2.311053096606277446e+00
6.720000000000000000e+02,-1.278371756756615962e+00,-1.928752053245518017e+00,2.313940109720171279e+00
6.730000000000000000e+02,-1.374809359418891930e+00,-1.864833465407687241e+00,2.316830729347793216e+00
6.740000000000000000e+02,-1.468051032689276392e+00,-1.796092997436742555e+00,2.319724959994471813e+00
6.750000000000000000e+02,-1.557855682561113619e+00,-1.722690445802278703e+00,2.322622806171162679e+00
6.760000000000000000e+02,-1.643990204851227599e+00,-1.644797661674223033e+00,2.325524272394458247e+00
6.770000000000000000e+02,-1.726230087934938817e+00,-1.562598151431661586e+00,2.328429363186590884e+00
6.780000000000000000e+02,-1.804359995506521930e+00,-1.476286647034914523e+00,2.331338083075443990e+00
6.790000000000000000e+02,-1.878174327858267656e+00,-1.386068647259588449e+00,2.334250436594557332e+00
6.800000000000000000e+02,-1.947477760221246967e+00,-1.292159930866675133e+00,2.337166428283132369e+00
6.810000000000000000e+02,-2.012085756764580680e+00,-1.194786042855612740e+00,2.340086062686043356e+00
6.820000000000000000e+02,-2.071825058907361239e+00,-1.094181755017383795e+00,2.343009344353840451e+00
6.830000000000000000e+02,-2.126534146658230373e+00,-9.905905020720157106e-01,2.345936277842758599e+00
6.840000000000000000e+02,-2.176063671761831131e+00,-8.842637947391042141e-01,2.348866867714725082e+00
6.850000000000000000e+02,-2.220276861498786225e+00,-7.754606111510126132e-01,2.351801118537365287e+00
6.860000000000000000e+02,-2.259049892056336883e+00,-6.644467680760732797e-01,2.354739034884011595e+00
6.870000000000000000e+02,-2.292272230460140392e+00,-5.514942734732564134e-01,2.357680621333708704e+00
6.880000000000000000e+02,-2.319846944133803213e+00,-4.368806619502493827e-01,2.360625882471221626e+00
6.890000000000000000e+02,-2.341690977231315696e+00,-3.208883147435592220e-01,2.363574822887042792e+00
6.900000000000000000e+02,-2.357735392968493660e+00,-2.038037658819934483e-01,2.366527447177399601e+00
6.910000000000000000e+02,-2.367925581262593226e+00,-8.591699623356875704e-02,2.369483759944260193e+00
6.920000000000000000e+02,-2.372221431074271525e+00,3.247928282956090429e-02,2.372443765795342774e+00
6.930000000000000000e+02,-2.370597466932793385e+00,1.510903543832745055e-01,2.375407469344120504e+00
6.940000000000000000e+02,-2.363042949213629562e+00,2.696202277299141747e-01,2.378374875209830819e+00
6.950000000000000000e+02,-2.349561937827133740e+00,3.877723751905956528e-01,2.381345988017480764e+00
6.960000000000000000e+02,-2.330173319067604165e+00,5.052504720819523953e-01,2.384320812397855427e+00
6.970000000000000000e+02,-2.304910795463506634e+00,6.217591380353326702e-01,2.387299352987525047e+00
6.980000000000000000e+02,-2.273822838561740056e+00,7.370046778085079797e-01,2.390281614428850343e+00
6.990000000000000000e+02,-2.236972604671314535e+00,8.506958197365950269e-01,2.393267601369993614e+00
7.000000000000000000e+02,-2.194437813684484873e+00,9.625444499701607537e-01,2.396257318464922292e+00
7.010000000000000000e+02,-2.146310591185976779e+00,1.072266340654385086e+00,2.399250770373418717e+00
7.020000000000000000e+02,-2.092697274153257680e+00,1.179581870213683992e+00,2.402247961761085016e+00
7.030000000000000000e+02,-2.033718180642573259e+00,1.284216733921346831e+00,2.405248897299351984e+00
7.040000000000000000e+02,-1.969507343946505840e+00,1.385902642953475539e+00,2.408253581665487530e+00
7.050000000000000000e+02,-1.900212211798832040e+00,1.484378010150800842e+00,2.411262019542600221e+00
7.060000000000000000e+02,-1.825993311291292054e+00,1.579388620740742377e+00,2.414274215619651276e+00
7.070000000000000000e+02,-1.747023880254254813e+00,1.670688286305306969e+00,2.417290174591456786e+00
7.080000000000000000e+02,-1.663489465938989387e+00,1.758039480318019709e+00,2.420309901158700150e+00
7.090000000000000000e+02,-1.575587491923088335e+00,1.841213953614969201e+00,2.423333400027935625e+00
7.100000000000000000e+02,-1.483526794242339797e+00,1.919993328211123673e+00,2.426360675911596765e+00
7.110000000000000000e+02,-1.387527127831783558e+00,1.994169667923240574e+00,2.429391733528005304e+00
7.120000000000000000e+02,-1.287818644435621440e+00,2.063546024314829808e+00,2.432426577601376039e+00
7.130000000000000000e+02,-1.184641343219879905e+00,2.127936956536610857e+00,2.435465212861825268e+00
7.140000000000000000e+02,-1.078244495393049451e+00,2.187169023697604686e+00,2.438507644045379230e+00
7.150000000000000000e+02,-9.688860442081692614e-01,2.241081248467257314e+00,2.441553875893979875e+00
7.160000000000000000e+02,-8.568319817848063513e-01,2.289525550677665944e+00,2.444603913155492858e+00
7.170000000000000000e+02,-7.423557042509230097e-01,2.332367149766906067e+00,2.447657760583714648e+00
7.180000000000000000e+02,-6.257373467625777508e-01,2.369484934979452007e+00,2.450715422938380961e+00
7.190000000000000000e+02,-5.072631000136051949e-01,2.400771802317581027e+00,2.453776904985173868e+00
7.200000000000000000e+02,-3.872245098977261657e-01,2.426134957318261343e+00,2.456842211495727124e+00
7.210000000000000000e+02,-2.659177620318131097e-01,2.445496182813147623e+00,2.459911347247636826e+00
7.220000000000000000e+02,-1.436429528911557230e-01,2.458792070914738392e+00,2.462984317024466741e+00
7.230000000000000000e+02,-2.070334934541880056e-02,2.465974218559296105e+00,2.466061125615755856e+00
7.240000000000000000e+02,1.025953615825460075e-01,2.467009386026567164e+00,2.469141777817028149e+00
7.250000000000000000e+02,2.259458308838743767e-01,2.461879617947440035e+00,2.472226278429795698e+00
7.260000000000000000e+02,3.490398117812463785e-01,2.450582326403246469e+00,2.475314632261570669e+00
7.270000000000000000e+02,4.715689281014087131e-01,2.433130335814184253e+00,2.478406844125870645e+00
7.280000000000000000e+02,5.932254448921179257e-01,2.409551889409113912e+00,2.481502918842224847e+00
7.290000000000000000e+02,7.137030393625736213e-01,2.379890617164508004e+00,2.484602861236185234e+00
7.300000000000000000e+02,8.326975702207990437e-01,2.344205465196379290e+00,2.487706676139330497e+00
7.310000000000000000e+02,9.499078434806180748e-01,2.302570586685339205e+00,2.490814368389275835e+00
7.320000000000000000e+02,1.065036372814885057e+00,2.255075194511308112e+00,2.493925942829678277e+00
7.330000000000000000e+02,1.177790132540450507e+00,2.201823375870563648e+00,2.497041404310248236e+00
7.340000000000000000e+02,1.287881301333978712e+00,2.142933869243541345e+00,2.500160757686753055e+00
7.350000000000000000e+02,1.395027994796155690e+00,2.078539804176842587e+00,2.503284007821024115e+00
7.360000000000000000e+02,1.498954985004997909e+00,2.008788404437034991e+00,2.506411159580970160e+00
7.370000000000000000e+02,1.599394405226849614e+00,1.933840655186785051e+00,2.509542217840576850e+00
7.380000000000000000e+02,1.696086437986188855e+00,1.853870934925442526e+00,2.512677187479922303e+00
7.390000000000000000e+02,1.788779984732461026e+00,1.769066613026132995e+00,2.515816073385178431e+00
7.400000000000000000e+02,1.877233315383767698e+00,1.679627613789509866e+00,2.518958880448622040e+00
7.410000000000000000e+02,1.961214696073243280e+00,1.585765948020321447e+00,2.522105613568641491e+00
7.420000000000000000e+02,2.040502993474259341e+00,1.487705213216659272e+00,2.525256277649743364e+00
7.430000000000000000e+02,2.114888254135092183e+00,1.385680063542946261e+00,2.528410877602562667e+00
7.440000000000000000e+02,2.184172257312239296e+00,1.279935650836191652e+00,2.531569418343867728e+00
7.450000000000000000e+02,2.248169039854048812e+00,1.170727037970579643e+00,2.534731904796569069e+00
7.460000000000000000e+02,2.306705391752577938e+00,1.058318585977877202e+00,2.537898341889727405e+00
7.470000000000000000e+02,2.359621321051471821e+00,9.429833163902483495e-01,2.541068734558560749e+00
7.480000000000000000e+02,2.406770486870984271e+00,8.250022503376747141e-01,2.544243087744451959e+00
7.490000000000000000e+02,2.448020599387867868e+00,7.046637259941255227e-01,2.547421406394956733e+00
7.500000000000000000e+02,2.483253785687574045e+00,5.822626960247321293e-01,2.550603695463812493e+00
7.510000000000000000e+02,2.512366920488810607e+00,4.581000067403534493e-01,2.553789959910944152e+00
7.520000000000000000e+02,2.535271920825828307e+00,3.324816607159128967e-01,2.556980204702472115e+00
7.530000000000000000e+02,2.551896003861624074e+00,2.057180646746214758e-01,2.560174434810721600e+00
7.540000000000000000e+02,2.562181907095355093e+00,7.812326448154027769e-02,2.563372655214228413e+00
7.550000000000000000e+02,2.566088070319432202e+00,-4.998583087322747143e-02,2.566574870897748273e+00
7.560000000000000000e+02,2.563588778775770738e+00,-1.782902343891990815e-01,2.569781086852263918e+00
7.570000000000000000e+02,2.554674267056310732e+00,-3.064696733279876351e-01,2.572991308074992656e+00
7.580000000000000000e+02,2.539350783389911381e+00,-4.342033866808031606e-01,2.576205539569394798e+00
7.590000000000000000e+02,2.517640614055871140e+00,-5.611709258502987074e-01,2.579423786345179881e+00
7.600000000000000000e+02,2.489582067763356221e+00,-6.870529565530922866e-01,2.582646053418318211e+00
7.610000000000000000e+02,2.455229419935701429e+00,-8.115320599412600977e-01,2.585872345811043083e+00
7.620000000000000000e+02,2.414652816938638313e+00,-9.342935309380451248e-01,2.589102668551863662e+00
7.630000000000000000e+02,2.367938140391736113e+00,-1.055026171784977151e+00,2.592337026675570311e+00
7.640000000000000000e+02,2.315186831802487077e+00,-1.173423078804563868e+00,2.595575425223243027e+00
7.650000000000000000e+02,2.256515677862259039e+00,-1.289182420394688222e+00,2.598817869242259437e+00
7.660000000000000000e+02,2.192056556842524540e+00,-1.402008204287801263e+00,2.602064363786301016e+00
7.670000000000000000e+02,2.121956146628134476e+00,-1.511611032129927423e+00,2.605314913915365072e+00
7.680000000000000000e+02,2.046375595021638016e+00,-1.617708839461334147e+00,2.608569524695766972e+00
7.690000000000000000e+02,1.965490153048571331e+00,-1.720027619212415981e+00,2.611828201200153465e+00
7.700000000000000000e+02,1.879488772087950510e+00,-1.818302126864844492e+00,2.615090948507506230e+00
7.710000000000000000e+02,1.788573665744708219e+00,-1.912276565469241962e+00,2.618357771703153425e+00
7.720000000000000000e+02,1.692959837471246232e+00,-2.001705248756477484e+00,2.621628675878775017e+00
7.730000000000000000e+02,1.592874575033422335e+00,-2.086353240630039796e+00,2.624903666132411661e+00
7.740000000000000000e+02,1.488556913001920279e+00,-2.165996969381710713e+00,2.628182747568471811e+00
7.750000000000000000e+02,1.380257064532834699e+00,-2.240424815031806904e+00,2.631465925297742370e+00
7.760000000000000000e+02,1.268235823781244331e+00,-2.309437668258448539e+00,2.634753204437393137e+00
7.770000000000000000e+02,1.152763940368321860e+00,-2.372849459447510689e+00,2.638044590110986576e+00
7.780000000000000000e+02,1.034121467395946237e+00,-2.430487656465926793e+00,2.641340087448486251e+00
7.790000000000000000e+02,9.125970845726498748e-01,-2.482193729835723950e+00,2.644639701586263936e+00
7.800000000000000000e+02,7.884873980808636551e-01,-2.527823584064356588e+00,2.647943437667107602e+00
7.810000000000000000e+02,6.620962188776458035e-01,-2.567247953968399887e+00,2.651251300840229863e+00
7.820000000000000000e+02,5.337338211792257425e-01,-2.600352764912281955e+00,2.654563296261275074e+00
7.830000000000000000e+02,4.037161829336116670e-01,-2.627039455971243331e+00,2.657879429092330437e+00
7.840000000000000000e+02,2.723642101350495226e-01,-2.647225265117923776e+00,2.661199704501928220e+00
7.850000000000000000e+02,1.400029468791533227e-01,-2.660843475624676380e+00,2.664524127665061304e+00
7.860000000000000000e+02,6.960773097919509267e-03,-2.667843622968633976e+00,2.667852703763183175e+00
7.870000000000000000e+02,-1.264314080505122007e-01,-2.668191661623529942e+00,2.671185437984223476e+00
7.880000000000000000e+02,-2.598409911316886811e-01,-2.661870091221004486e+00,2.674522335522591110e+00
7.890000000000000000e+02,-3.929344956927389165e-01,-2.648878041664420202e+00,2.677863401579184455e+00
7.900000000000000000e+02,-5.253783977759599599e-01,-2.629231316879783176e+00,2.681208641361398026e+00
7.910000000000000000e+02,-6.568399636199491187e-01,-2.602962396990985194e+00,2.684558060083132247e+00
7.920000000000000000e+02,-7.869880834694984451e-01,-2.570120398809987883e+00,2.687911662964801440e+00
7.930000000000000000e+02,-9.154941034099978170e-01,-2.530770994636513116e+00,2.691269455233340491e+00
7.940000000000000000e+02,-1.042032653141823584e+00,-2.484996289466013142e+00,2.694631442122213727e+00
7.950000000000000000e+02,-1.166282467615124219e+00,-2.432894656808922029e+00,2.697997628871423803e+00
7.960000000000000000e+02,-1.287927200455570409e+00,-2.374580533428165996e+00,2.701368020727519692e+00
7.970000000000000000e+02,-1.406656227126978687e+00,-2.310184173405387398e+00,2.704742622943602459e+00
7.980000000000000000e+02,-1.522165435797248056e+00,-2.239851362049038563e+00,2.708121440779338585e+00
7.990000000000000000e+02,-1.634158003899699896e+00,-2.163743090259176327e+00,2.711504479500961740e+00
8.000000000000000000e+02,-1.742345158412658801e+00,-2.082035190064191355e+00,2.714891744381286998e+00
8.010000000000000000e+02,-1.846446917915868458e+00,-1.994917932143558392e+00,2.718283240699714387e+00
8.020000000000000000e+02,-1.946192814523046266e+00,-1.902595586247765036e+00,2.721678973742239993e+00
8.030000000000000000e+02,-2.041322593835434684e+00,-1.805285945521612812e+00,2.725078948801463508e+00
8.040000000000000000e+02,-2.131586891111515225e+00,-1.703219815829841055e+00,2.728483171176595778e+00
8.050000000000000000e+02,-2.216747881903007311e+00,-1.596640471274265227e+00,2.731891646173467247e+00
8.060000000000000000e+02,-2.296579905466720639e+00,-1.485803077179114862e+00,2.735304379104537276e+00
8.070000000000000000e+02,-2.370870059325676404e+00,-1.370974081905778741e+00,2.738721375288900806e+00
8.080000000000000000e+02,-2.439418763420965419e+00,-1.252430578939494943e+00,2.742142640052298574e+00
8.090000000000000000e+02,-2.502040292367940122e+00,-1.130459640768446627e+00,2.745568178727123332e+00
8.100000000000000000e+02,-2.558563274406362442e+00,-1.005357626150049644e+00,2.748997996652429165e+00
8.110000000000000000e+02,-2.608831155713864813e+00,-8.774294624297315215e-01,2.752432099173940827e+00
8.120000000000000000e+02,-2.652702628835351462e+00,-7.469879046440383030e-01,2.755870491644060394e+00
8.130000000000000000e+02,-2.690052024067553393e+00,-6.143527732022706633e-01,2.759313179421875706e+00
8.140000000000000000e+02,-2.720769662727666738e+00,-4.798501719988930159e-01,2.762760167873170580e+00
8.150000000000000000e+02,-2.744762171327611355e+00,-3.438116888625096790e-01,2.766211462370430585e+00
8.160000000000000000e+02,-2.761952755770736623e+00,-2.065735802961291001e-01,2.769667068292853251e+00
8.170000000000000000e+02,-2.772281434785543119e+00,-6.847594250759225787e-02,2.773126991026356070e+00
8.180000000000000000e+02,-2.775705231910922777e+00,7.013812923168491476e-02,2.776591235963585369e+00
8.190000000000000000e+02,-2.772198325449338530e+00,2.089233908272310480e-01,2.780059808503922092e+00
8.200000000000000000e+02,-2.761752155907977180e+00,3.475333070996979856e-01,2.783532714053494672e+00
8.210000000000000000e+02,-2.744375490552992236e+00,4.856209148950968446e-01,2.787009958025182144e+00
8.220000000000000000e+02,-2.720094444808237366e+00,6.228396894227464786e-01,2.790491545838627907e+00
8.230000000000000000e+02,-2.688952460337100003e+00,7.588444116631583025e-01,2.793977482920245059e+00
8.240000000000000000e+02,-2.651010239753941899e+00,8.932920346800132805e-01,2.797467774703224386e+00
8.250000000000000000e+02,-2.606345638019941013e+00,1.025842546667710353e+00,2.800962426627545465e+00
8.260000000000000000e+02,-2.555053510686555285e+00,1.156159828568707360e+00,2.804461444139981996e+00
8.270000000000000000e+02,-2.497245519258119995e+00,1.283912504103035035e+00,2.807964832694113788e+00
8.280000000000000000e+02,-2.433049894052968121e+00,1.408774780065940924e+00,2.811472597750331648e+00
8.290000000000000000e+02,-2.362611155049671119e+00,1.530427274768589418e+00,2.814984744775849368e+00
8.300000000000000000e+02,-2.286089791311241459e+00,1.648557832521073019e+00,2.818501279244707725e+00
8.310000000000000000e+02,-2.203661899685187997e+00,1.762862322086635070e+00,2.822022206637789132e+00
8.320000000000000000e+02,-2.115518783580856432e+00,1.873045417070894558e+00,2.825547532442819865e+00
8.330000000000000000e+02,-2.021866512727311882e+00,1.978821356249937491e+00,2.829077262154383821e+00
8.340000000000000000e+02,-1.922925444914814985e+00,2.079914681886303018e+00,2.832611401273926965e+00
8.350000000000000000e+02,-1.818929710820499812e+00,2.176060954132043701e+00,2.836149955309769322e+00
8.360000000000000000e+02,-1.710126663113897605e+00,2.267007439673068614e+00,2.839692929777111630e+00
8.370000000000000000e+02,-1.596776291130244108e+00,2.352513772828763727e+00,2.843240330198044230e+00
8.380000000000000000e+02,-1.479150602488805921e+00,2.432352587385275822e+00,2.846792162101554613e+00
8.390000000000000000e+02,-1.357532973119542241e+00,2.506310117509716218e+00,2.850348431023538964e+00
8.400000000000000000e+02,-1.232217467244056452e+00,2.574186766165693196e+00,2.853909142506808383e+00
8.410000000000000000e+02,-1.103508128935771770e+00,2.635797639527896141e+00,2.857474302101098207e+00
8.420000000000000000e+02,-9.717182469593769190e-01,2.690973045974684563e+00,2.861043915363075119e+00
8.430000000000000000e+02,-8.371695946606426686e-01,2.739558958322653393e+00,2.864617987856350467e+00
8.440000000000000000e+02,-7.001916467445099546e-01,2.781417438055685309e+00,2.868196525151482934e+00
8.450000000000000000e+02,-5.611207748417257335e-01,2.816427020392910929e+00,2.871779532825991410e+00
8.460000000000000000e+02,-4.202994238220801870e-01,2.844483059134997216e+00,2.875367016464361658e+00
8.470000000000000000e+02,-2.780752708653303484e-01,2.865498030326101286e+00,2.878958981658056082e+00
8.480000000000000000e+02,-1.348003693490252841e-01,2.879401793869367676e+00,2.882555434005522610e+00
8.490000000000000000e+02,9.169720344443105242e-03,2.886141812336818990e+00,2.886156379112201797e+00
8.500000000000000000e+02,1.534768109612840714e-01,2.885683326319596897e+00,2.889761822590536600e+00
8.510000000000000000e+02,2.977609772772639163e-01,2.878009485771532816e+00,2.893371770059982140e+00
8.520000000000000000e+02,4.416614515658405793e-01,2.863121436907669626e+00,2.896986227147013260e+00
