n,x,y,radius
5.680000000000000000e+02,-9.949469421060042063e-01,1.283110073829222264e-01,1.003186489253971470e+00
5.690000000000000000e+02,-9.885313917368581116e-01,1.777375769697651375e-01,1.004382874563427119e+00
5.700000000000000000e+02,-9.796445128883698450e-01,2.267198026141836187e-01,1.005537289477474339e+00
5.710000000000000000e+02,-9.683085227576606613e-01,2.751352287520666406e-01,1.006638360756024086e+00
5.720000000000000000e+02,-9.545517613200573681e-01,3.228628168180694979e-01,1.007675276824296251e+00
5.730000000000000000e+02,-9.384086204791538544e-01,3.697832478420272073e-01,1.008637888131407978e+00
5.740000000000000000e+02,-9.199194580870524440e-01,4.157792207463798517e-01,1.009516800143337445e+00
5.750000000000000000e+02,-8.991304970497334681e-01,4.607357455988665418e-01,1.010303458371515362e+00
5.760000000000000000e+02,-8.760937097697901743e-01,5.045404310873560227e-01,1.010990224928020043e+00
5.770000000000000000e+02,-8.508666882154223288e-01,5.470837654981270948e-01,1.011570446180734439e+00
5.780000000000000000e+02,-8.235124999405160073e-01,5.882593904951528563e-01,1.012038511156570175e+00
5.790000000000000000e+02,-7.940995304157583146e-01,6.279643670159407165e-01,1.012389900408068533e+00
5.800000000000000000e+02,-7.627013120649612787e-01,6.660994326191888026e-01,1.012621225118858881e+00
5.810000000000000000e+02,-7.293963404340018108e-01,7.025692496408888488e-01,1.012730256277295293e+00
5.820000000000000000e+02,-6.942678779519573240e-01,7.372826435384867150e-01,1.012715943796192564e+00
5.830000000000000000e+02,-6.574037457750330216e-01,7.701528308272383994e-01,1.012578425501083457e+00
5.840000000000000000e+02,-6.188961042336711404e-01,8.010976360389219231e-01,1.012319025951188944e+00
5.850000000000000000e+02,-5.788412224317250887e-01,8.300396971605081831e-01,1.011940245097783464e+00
5.860000000000000000e+02,-5.373392375736997240e-01,8.569066590391931637e-01,1.011445736825261843e+00
5.870000000000000000e+02,-4.944939046217400325e-01,8.816313542702801653e-01,1.010840277462519143e+00
5.880000000000000000e+02,-4.504123369082260187e-01,9.041519711156914552e-01,1.010129724397574424e+00
5.890000000000000000e+02,-4.052047383524414181e-01,9.244122080333134761e-01,1.009320964978086765e+00
5.900000000000000000e+02,-3.589841279507757221e-01,9.423614144308523066e-01,1.008421855935647260e+00
5.910000000000000000e+02,-3.118660572292331068e-01,9.579547172923139620e-01,1.007441153633453990e+00
5.920000000000000000e+02,-2.639683213646173976e-01,9.711531333605448735e-01,1.006388435505922496e+00
5.930000000000000000e+02,-2.154106646965901484e-01,9.819236665953743337e-01,1.005274013135289746e+00
5.940000000000000000e+02,-1.663144813668214206e-01,9.902393906637153576e-01,1.004108837494402717e+00
5.950000000000000000e+02,-1.168025118336356583e-01,9.960795162553971460e-01,1.002904396976218582e+00
5.960000000000000000e+02,-6.699853602086580651e-02,9.994294430564404363e-01,1.001672608928209529e+00
5.970000000000000000e+02,-1.702706386804378469e-02,1.000280796249842563e+00,1.000425705512500985e+00
5.980000000000000000e+02,3.298697594444834763e-02,9.986314474526201135e-01,9.991761148182409791e-01
5.990000000000000000e+02,8.291854831707935747e-02,9.944855200367661574e-01,9.979363382590139553e-01
6.000000000000000000e+02,1.326428243189176626e-01,9.878533788208202493e-01,9.967188253921013263e-01
6.010000000000000000e+02,1.820354932599586861e-01,9.787516041578223636e-01,9.955358473947119036e-01
6.020000000000000000e+02,2.309730734678498154e-01,9.672029504844298353e-01,9.943993705212061940e-01
6.030000000000000000e+02,2.793332209920713072e-01,9.532362894348263005e-01,9.933209309408924659e-01
6.040000000000000000e+02,3.269950354638126444e-01,9.368865376616356544e-01,9.923115124141146381e-01
6.050000000000000000e+02,3.738393623468944105e-01,9.181945695442909061e-01,9.913814283012155615e-01
6.060000000000000000e+02,4.197490908241089391e-01,8.972071150030854758e-01,9.905402094109182487e-01
6.070000000000000000e+02,4.646094465742632296e-01,8.739766426743723615e-01,9.897964991787001621e-01
6.080000000000000000e+02,5.083082787079818976e-01,8.485612287389732167e-01,9.891579576195439483e-01
6.090000000000000000e+02,5.507363401449305584e-01,8.210244117317266888e-01,9.886311754216839942e-01
6.100000000000000000e+02,5.917875607315168374e-01,7.914350336951508913e-01,9.882215994384070390e-01
6.110000000000000000e+02,6.313593124162744097e-01,7.598670680743371264e-01,9.879334706945808176e-01
6.120000000000000000e+02,6.693526658199913104e-01,7.263994347833375720e-01,9.877697758556298613e-01
6.130000000000000000e+02,7.056726375591582112e-01,6.911158029053796614e-01,9.877322129126125949e-01
6.140000000000000000e+02,7.402284277044272054e-01,6.541043815201582623e-01,9.878211716224941652e-01
6.150000000000000000e+02,7.729336467804350796e-01,6.154576991811364639e-01,9.880357290131974723e-01
6.160000000000000000e+02,8.037065317394919139e-01,5.752723725941618627e-01,9.883736600248101967e-01
6.170000000000000000e+02,8.324701503692000237e-01,5.336488650757018615e-01,9.888314631181105430e-01
6.180000000000000000e+02,8.591525936229851279e-01,4.906912353945526162e-01,9.894044004461141073e-01
6.190000000000000000e+02,8.836871553927128087e-01,4.465068776249169757e-01,9.900865519601895759e-01
6.200000000000000000e+02,9.060124992739586602e-01,4.012062526612190094e-01,9.908708826154408733e-01
6.210000000000000000e+02,9.260728119070196218e-01,3.549026120658680394e-01,9.917493216557045077e-01
6.220000000000000000e+02,9.438179425103130349e-01,3.077117149403523766e-01,9.927128528008152264e-01
6.230000000000000000e+02,9.592035282573306842e-01,2.597515385274858368e-01,9.937516140307434132e-01
6.240000000000000000e+02,9.721911051837049955e-01,2.111419832683005815e-01,9.948550055645219992e-01
6.250000000000000000e+02,9.827482043471200690e-01,1.620045730509445669e-01,9.960118045670481868e-01
6.260000000000000000e+02,9.908484329996672946e-01,1.124621514009611911e-01,9.972102850831557896e-01
6.270000000000000000e+02,9.964715405697153194e-01,6.263857437247541404e-02,9.984383416940667555e-01
6.280000000000000000e+02,9.996034692883390971e-01,1.265840090805845503e-02,9.996836154138131203e-01
6.290000000000000000e+02,1.000236389333742038e+00,-3.735341855862864963e-02,1.000933620389193202e+00
6.300000000000000000e+02,9.983687184058106512e-01,-8.727185447891919190e-02,1.002175870032526062e+00
6.310000000000000000e+02,9.940051256818647207e-01,-1.369721107630124390e-01,1.003398001297936881e+00
6.320000000000000000e+02,9.871565201437141335e-01,-1.863299367701981568e-01,1.004587895905098671e+00
6.330000000000000000e+02,9.778400233052042534e-01,-2.352219379354583695e-01,1.005733797415417019e+00
6.340000000000000000e+02,9.660789264084312933e-01,-2.835258842558799341e-01,1.006824423170964655e+00
6.350000000000000000e+02,9.519026321956373105e-01,-3.311210158656617830e-01,1.007849070212842202e+00
6.360000000000000000e+02,9.353465814023542713e-01,-3.778883449357794966e-01,1.008797714400351708e+00
6.370000000000000000e+02,9.164521641555652964e-01,-4.237109531435577781e-01,1.009661102053179604e+00
6.380000000000000000e+02,8.952666164983874575e-01,-4.684742839684771232e-01,1.010430833534016859e+00
6.390000000000000000e+02,8.718429022999636402e-01,-5.120664290834753274e-01,1.011099438277524687e+00
6.400000000000000000e+02,8.462395808457898738e-01,-5.543784081257647767e-01,1.011660440852618859e+00
6.410000000000000000e+02,8.185206604395016683e-01,-5.953044411477398379e-01,1.012108417718448061e+00
6.420000000000000000e+02,7.887554383821147042e-01,-6.347422130668455287e-01,1.012439044400381905e+00
6.430000000000000000e+02,7.570183277287724222e-01,-6.725931294532841997e-01,1.012649132871316526e+00
6.440000000000000000e+02,7.233886712561081733e-01,-7.087625630160896417e-01,1.012736658976465698e+00
6.450000000000000000e+02,6.879505431053036801e-01,-7.431600901713548701e-01,1.012700779787582883e+00
6.460000000000000000e+02,6.507925385967359144e-01,-7.756997171011916770e-01,1.012541840816493233e+00
6.470000000000000000e+02,6.120075527416762862e-01,-8.063000947382754635e-01,1.012261373059254677e+00
6.480000000000000000e+02,5.716925480047625463e-01,-8.348847221385136130e-01,1.011862079882668963e+00
6.490000000000000000e+02,5.299483118978368656e-01,-8.613821377334054397e-01,1.011347813805684837e+00
6.500000000000000000e+02,4.868792050111666048e-01,-8.857260979839637338e-01,1.010723543270959812e+00
6.510000000000000000e+02,4.425929001119683903e-01,-9.078557429895621755e-01,1.009995309547847775e+00
6.520000000000000000e+02,3.972001129624902482e-01,-9.277157486376866879e-01,1.009170173958682915e+00
6.530000000000000000e+02,3.508143255306059305e-01,-9.452564649142169984e-01,1.008256155676530597e+00
6.540000000000000000e+02,3.035515022848950806e-01,-9.604340400284617774e-01,1.007262160405526963e+00
6.550000000000000000e+02,2.555298002834719973e-01,-9.732105300426353578e-01,1.006197900325168870e+00
6.560000000000000000e+02,2.068692737813402349e-01,-9.835539937317023806e-01,1.005073805757766614e+00
6.570000000000000000e+02,1.576915740947551214e-01,-9.914385724364401797e-01,1.003900929103707984e+00
6.580000000000000000e+02,1.081196454729331097e-01,-9.968445547100868165e-01,1.002690841681693978e+00
6.590000000000000000e+02,5.827741773742876885e-02,-9.997584255969582667e-01,1.001455524209763137e+00
6.600000000000000000e+02,8.289496457580855515e-03,-1.000172900419837418e+00,1.000207251766227934e+00
6.610000000000000000e+02,-4.171914856341101679e-02,-9.980869429916668922e-01,9.989584741756319941e-01
6.620000000000000000e+02,-9.162349571299435724e-02,-9.935057682060172146e-01,9.977216928709616850e-01
6.630000000000000000e+02,-1.412987841232952180e-01,-9.864408289998524149e-01,9.965093353865972503e-01
6.640000000000000000e+02,-1.906208255732878554e-01,-9.769097877211879721e-01,9.953336287334505483e-01
6.650000000000000000e+02,-2.394663149593472540e-01,-9.649364719732206330e-01,9.942064729945864210e-01
6.660000000000000000e+02,-2.877131385580082856e-01,-9.505508150453202409e-01,9.931393165524272648e-01
6.670000000000000000e+02,-3.352406793102742921e-01,-9.337887810798065624e-01,9.921430344133476131e-01
6.680000000000000000e+02,-3.819301183642646036e-01,-9.146922751615933489e-01,9.912278111282154525e-01
6.690000000000000000e+02,-4.276647321223442932e-01,-8.933090385554761648e-01,9.904030298147242783e-01
6.700000000000000000e+02,-4.723301840501181181e-01,-8.696925293529702561e-01,9.896771687662524464e-01
6.710000000000000000e+02,-5.158148105177666753e-01,-8.439017888270818890e-01,9.890577070803443505e-01
6.720000000000000000e+02,-5.580098999591207587e-01,-8.160012938291258955e-01,9.885510406565739538e-01
6.730000000000000000e+02,-5.988099646505770091e-01,-7.860607955965970284e-01,9.881624097985008959e-01
6.740000000000000000e+02,-6.381130044304068605e-01,-7.541551453750766632e-01,9.878958395088540678e-01
6.750000000000000000e+02,-6.758207616991607214e-01,-7.203641072901185716e-01,9.877540933934534362e-01
6.760000000000000000e+02,-7.118389670636666722e-01,-6.847721589369352158e-01,9.877386418913756128e-01
6.770000000000000000e+02,-7.460775750105134163e-01,-6.474682801864095616e-01,9.878496453312696213e-01
6.780000000000000000e+02,-7.784509890198338944e-01,-6.085457307354178447e-01,9.880859520822372621e-01
6.790000000000000000e+02,-8.088782755566047422e-01,-5.681018169575875465e-01,9.884451118286431415e-01
6.800000000000000000e+02,-8.372833664044840862e-01,-5.262376486373633311e-01,9.889234037583530812e-01
6.810000000000000000e+02,-8.635952488363523027e-01,-4.830578861955456826e-01,9.895158792199496567e-01
6.820000000000000000e+02,-8.877481431461295980e-01,-4.386704790382391916e-01,9.902164181829340439e-01
6.830000000000000000e+02,-9.096816670980415465e-01,-3.931863956833371310e-01,9.910177986316521803e-01
6.840000000000000000e+02,-9.293409868822084530e-01,-3.467193463392266861e-01,9.919117778437241961e-01
6.850000000000000000e+02,-9.466769541991697512e-01,-2.993854986292682208e-01,9.928891843510596615e-01
6.860000000000000000e+02,-9.616462291306331345e-01,-2.513031871727365862e-01,9.939400192588794258e-01
6.870000000000000000e+02,-9.742113884892699138e-01,-2.025926177482730850e-01,9.950535655070480434e-01
6.880000000000000000e+02,-9.843410193766836125e-01,-1.533755667794388933e-01,9.962185035987048964e-01
6.890000000000000000e+02,-9.920097977156555613e-01,-1.037750768936561152e-01,9.974230322927880588e-01
6.900000000000000000e+02,-9.971985515603383199e-01,-5.391514931563919782e-02,9.986549927576411356e-01
6.910000000000000000e+02,-9.998943090261203093e-01,-3.920433864333182361e-03,9.999019947097351757e-01
6.920000000000000000e+02,-1.000090330719336951e+00,4.608408267163367072e-02,1.001151543111230779e+00
6.930000000000000000e+02,-9.977861265857552731e-01,9.597338900092143577e-02,1.002391164068861418e+00
6.940000000000000000e+02,-9.929874571357092394e-01,1.456227618577068950e-01,1.003608528660407728e+00
6.950000000000000000e+02,-9.857063190428239086e-01,1.949080778098480904e-01,1.004791573509891345e+00
6.960000000000000000e+02,-9.759609151523315207e-01,2.437061235674646831e-01,1.005928617034656636e+00
6.970000000000000000e+02,-9.637756089739583087e-01,2.918949040161625819e-01,1.007008470393238042e+00
6.980000000000000000e+02,-9.491808637731501408e-01,3.393539472048200945e-01,1.008020542269171704e+00
6.990000000000000000e+02,-9.322131664129091888e-01,3.859646055254655761e-01,1.008954936730085405e+00
7.000000000000000000e+02,-9.129149361366358795e-01,4.316103523322973867e-01,1.009802543501336247e+00
7.010000000000000000e+02,-8.913344185200210434e-01,4.761770732582984444e-01,1.010555120087599734e+00
7.020000000000000000e+02,-8.675255648571060796e-01,5.195533515011537817e-01,1.011205365263022404e+00
7.030000000000000000e+02,-8.415478972820483738e-01,5.616307463652562282e-01,1.011746983530285471e+00
7.040000000000000000e+02,-8.134663599637855791e-01,6.023040643634455238e-01,1.012174740221003955e+00
7.050000000000000000e+02,-7.833511567456132862e-01,6.414716222007261770e-01,1.012484506974561826e+00
7.060000000000000000e+02,-7.512775756355769552e-01,6.790355009825049803e-01,1.012673297390343841e+00
7.070000000000000000e+02,-7.173258005864516784e-01,7.149017910118276031e-01,1.012739292700205462e+00
7.080000000000000000e+02,-6.815807110358602650e-01,7.489808265636206386e-01,1.012681857355049786e+00
7.090000000000000000e+02,-6.441316697076792108e-01,7.811874100490046047e-01,1.012501544462759862e+00
7.100000000000000000e+02,-6.050722992052289806e-01,8.114410250092660704e-01,1.012200091055909024e+00
7.110000000000000000e+02,-5.645002479547657215e-01,8.396660374070044064e-01,1.011780403208014656e+00
7.120000000000000000e+02,-5.225169460844154568e-01,8.657918847112251459e-01,1.011246531058178411e+00
7.130000000000000000e+02,-4.792273518488541773e-01,8.897532523036678631e-01,1.010603633847128036e+00
7.140000000000000000e+02,-4.347396892336707896e-01,9.114902367653514581e-01,1.009857935114412575e+00
7.150000000000000000e+02,-3.891651773954032389e-01,9.309484956351216089e-01,1.009016668258008398e+00
7.160000000000000000e+02,-3.426177526136471307e-01,9.480793832658039877e-01,1.008088012715007808e+00
7.170000000000000000e+02,-2.952137834503569258e-01,9.628400724383218146e-01,1.007081021086241535e+00
7.180000000000000000e+02,-2.470717798284408351e-01,9.751936614297438410e-01,1.006005537599243826e+00
7.190000000000000000e+02,-1.983120967569536319e-01,9.851092662675915435e-01,1.004872108383157325e+00
7.200000000000000000e+02,-1.490566334435740603e-01,9.925620979397702381e-01,1.003691884115902377e+00
7.210000000000000000e+02,-9.942852854658554285e-02,9.975335243670995222e-01,1.002476515697592774e+00
7.220000000000000000e+02,-4.955185232823056118e-02,1.000011116983511084e+00,1.001238043703778002e+00
7.230000000000000000e+02,4.487035209449971584e-04,9.999886818074638084e-01,9.999887824760229638e-01
7.240000000000000000e+02,5.044813761131818758e-02,9.974662749268978779e-01,9.987411998135414803e-01
7.250000000000000000e+02,1.003214513576630856e-01,9.924502023590147104e-01,9.975077933354492554e-01
7.260000000000000000e+02,1.499439614756138406e-01,9.849530042852340239e-01,9.963009646856257895e-01
7.270000000000000000e+02,1.991916116898755362e-01,9.749934237007402693e-01,9.951328928476343982e-01
7.280000000000000000e+02,2.479412828749125441e-01,9.625963595569946296e-01,9.940154079218471717e-01
7.290000000000000000e+02,2.960711008527622812e-01,9.477928045143565461e-01,9.929598667868484441e-01
7.300000000000000000e+02,3.434607410784801251e-01,9.306197674604325121e-01,9.919770321183289941e-01
7.310000000000000000e+02,3.899917294515017341e-01,9.111201809878574087e-01,9.910769562672312460e-01
7.320000000000000000e+02,4.355477385008946212e-01,8.893427940628126915e-01,9.902688715014190679e-01
7.330000000000000000e+02,4.800148782040352669e-01,8.653420501526108977e-01,9.895610880888346950e-01
7.340000000000000000e+02,5.232819807116657618e-01,8.391779511170276429e-01,9.889609016429802280e-01
7.350000000000000000e+02,5.652408782675171217e-01,8.109159072036518090e-01,9.884745110626553810e-01
7.360000000000000000e+02,6.057866736276996678e-01,7.806265735222668312e-01,9.881069482773755519e-01
7.370000000000000000e+02,6.448180023038130315e-01,7.483856734070761796e-01,9.878620208592104879e-01
7.380000000000000000e+02,6.822372859741668849e-01,7.142738091083677965e-01,9.877422683835972439e-01
7.390000000000000000e+02,7.179509764295852747e-01,6.783762602868885772e-01,9.877489332198843286e-01
7.400000000000000000e+02,7.518697894439296814e-01,6.407827708146920376e-01,9.878819462119010630e-01
7.410000000000000000e+02,7.839089279846642722e-01,6.015873244154588129e-01,9.881399274755656714e-01
7.420000000000000000e+02,8.139882942054371684e-01,5.608879097051869822e-01,9.885202023008591299e-01
7.430000000000000000e+02,8.420326896906965564e-01,5.187862752206521266e-01,9.890188319061812283e-01
7.440000000000000000e+02,8.679720034517292016e-01,4.753876750480656721e-01,9.896306585608662942e-01
7.450000000000000000e+02,8.917413872041324296e-01,4.308006056878590506e-01,9.903493643728846774e-01
7.460000000000000000e+02,9.132814174885254266e-01,3.851365348134327959e-01,9.911675428392259235e-01
7.470000000000000000e+02,9.325382442291970664e-01,3.385096226019729260e-01,9.920767820810059145e-01
7.480000000000000000e+02,9.494637253592956849e-01,2.910364363340081084e-01,9.930677585377299943e-01
7.490000000000000000e+02,9.640155471759961348e-01,2.428356589752083128e-01,9.941303397779180928e-01
7.500000000000000000e+02,9.761573301247565837e-01,1.940277924689704780e-01,9.952536949977502934e-01
7.510000000000000000e+02,9.858587197482051590e-01,1.447348564815602034e-01,9.964264117255764441e-01
7.520000000000000000e+02,9.930954625722832052e-01,9.508008335294604318e-02,9.976366172269641730e-01
7.530000000000000000e+02,9.978494667399304685e-01,4.518761001594951560e-02,9.988721031103617864e-01
7.540000000000000000e+02,1.000108847240728016e+00,-4.817832346086889372e-03,1.000120451664544774e+00
7.550000000000000000e+02,9.998679556234236765e-01,-5.481123012725807458e-02,1.001369162512321331e+00
7.560000000000000000e+02,9.971273941170607502e-01,-1.046675998331111079e-01,1.002605778236642875e+00
7.570000000000000000e+02,9.918940141254052323e-01,-1.542623005393813640e-01,1.003818007721276162e+00
7.580000000000000000e+02,9.841808990984362016e-01,-2.034713454943031796e-01,1.004993846044575756e+00
7.590000000000000000e+02,9.740073318237210120e-01,-2.521717120854892191e-01,1.006121689867826685e+00
7.600000000000000000e+02,9.613987462194465428e-01,-3.002416493964615296e-01,1.007190447365656549e+00
7.610000000000000000e+02,9.463866637496234357e-01,-3.475609825839426903e-01,1.008189641852096363e+00
7.620000000000000000e+02,9.290086146204262763e-01,-3.940114133149640319e-01,1.009109508359434360e+00
7.630000000000000000e+02,9.093080439546781246e-01,-4.394768155126979603e-01,1.009941082526037759e+00
7.640000000000000000e+02,8.873342031790432127e-01,-4.838435256716501209e-01,1.010676281242297803e+00
7.650000000000000000e+02,8.631420268954607122e-01,-5.270006270164231399e-01,1.011307974589791936e+00
7.660000000000000000e+02,8.367919955446395663e-01,-5.688402267936550905e-01,1.011830048687148320e+00
7.670000000000000000e+02,8.083499842049568507e-01,-6.092577260039029330e-01,1.012237459126859696e+00
7.680000000000000000e+02,7.778870979047617373e-01,-6.481520808991410032e-01,1.012526274750724209e+00
7.690000000000000000e+02,7.454794938598047205e-01,-6.854260555921312115e-01,1.012693711568338761e+00
7.700000000000000000e+02,7.112081910801981710e-01,-7.209864651461410645e-01,1.012738156674021672e+00
7.710000000000000000e+02,6.751588678228911400e-01,-7.547444085372856382e-01,1.012659182063829988e+00
7.720000000000000000e+02,6.374216473960268026e-01,-7.866154909070869339e-01,1.012457548297241994e+00
7.730000000000000000e+02,5.980908728506724170e-01,-8.165200345496205214e-01,1.012135197988980329e+00
7.740000000000000000e+02,5.572648711231913410e-01,-8.443832781057800663e-01,1.011695239156837234e+00
7.750000000000000000e+02,5.150457072179023266e-01,-8.701355634666751993e-01,1.011141918492679981e+00
7.760000000000000000e+02,4.715389290445685666e-01,-8.937125099189036082e-01,1.010480584667535764e+00
7.770000000000000000e+02,4.268533035486233862e-01,-9.150551750963348274e-01,1.009717641829118939e+00
7.780000000000000000e+02,3.811005447938066171e-01,-9.341102023360251527e-01,1.008860493502637734e+00
7.790000000000000000e+02,3.343950346770053761e-01,-9.508299540698754715e-01,1.007917477164255171e+00
7.800000000000000000e+02,2.868535369735115692e-01,-9.651726309185510999e-01,1.006897789822011280e+00
7.810000000000000000e+02,2.385949054275840198e-01,-9.771023761899303439e-01,1.005811405011896698e+00
7.820000000000000000e+02,1.897397866180874915e-01,-9.865893655208347601e-01,1.004668981697295571e+00
7.830000000000000000e+02,1.404103183420457590e-01,-9.936098814379370481e-01,1.003481765647999069e+00
7.840000000000000000e+02,9.072982427014890383e-02,-9.981463726514444579e-01,1.002261483969791422e+00
7.850000000000000000e+02,4.082250563757668094e-02,-1.000187497933323399e+00,1.001020233556071393e+00
7.860000000000000000e+02,-9.186869259089493200e-03,-9.997281544703688905e-01,9.997703643374878935e-01
7.870000000000000000e+02,-5.917327698260794328e-02,-9.967694906212385408e-01,9.985243583118961208e-01
7.880000000000000000e+02,-1.090117515136698745e-01,-9.913189030455550332e-01,9.972947054424388114e-01
7.890000000000000000e+02,-1.585776966659476206e-01,-9.833900182122576883e-01,9.960937776130226462e-01
7.900000000000000000e+02,-2.077471975765605161e-01,-9.730026583334296930e-01,9.949337019243218450e-01
7.910000000000000000e+02,-2.563973304932319897e-01,-9.601827918087680880e-01,9.938262346958525173e-01
7.920000000000000000e+02,-3.044064700836703885e-01,-9.449624683045845241e-01,9.927826376065878033e-01
7.930000000000000000e+02,-3.516545934988996036e-01,-9.273797386296395162e-01,9.918135574540483113e-01
7.940000000000000000e+02,-3.980235804303815517e-01,-9.074785596081204053e-01,9.909289110360285369e-01
7.950000000000000000e+02,-4.433975084107875664e-01,-8.853086841875810187e-01,9.901377766567844851e-01
7.960000000000000000e+02,-4.876629426201666284e-01,-8.609255370565727095e-01,9.894482937279279744e-01
7.970000000000000000e+02,-5.307092194729952084e-01,-8.343900760829229268e-01,9.888675718716343210e-01
7.980000000000000000e+02,-5.724287232771413381e-01,-8.057686399190658877e-01,9.884016108392981170e-01
7.990000000000000000e+02,-6.127171552730946713e-01,-7.751327821554111486e-01,9.880552324328543135e-01
8.000000000000000000e+02,-6.514737943808652787e-01,-7.425590924363678624e-01,9.878320254602622752e-01
8.010000000000000000e+02,-6.886017490026836718e-01,-7.081290049862336566e-01,9.877343045740328842e-01
8.020000000000000000e+02,-7.240081992519953324e-01,-6.719285950236338900e-01,9.877630836362287781e-01
8.030000000000000000e+02,-7.576046290031770436e-01,-6.340483635734750489e-01,9.879180640302328564e-01
8.040000000000000000e+02,-7.893070471818508516e-01,-5.945830112143825064e-01,9.881976381046936320e-01
8.050000000000000000e+02,-8.190361977425699713e-01,-5.536312013272539634e-01,9.885989076949582843e-01
8.060000000000000000e+02,-8.467177578089326584e-01,-5.112953134368073416e-01,9.891177174287343332e-01
8.070000000000000000e+02,-8.722825234807730643e-01,-4.676811872627686939e-01,9.897487022924043032e-01
8.080000000000000000e+02,-8.956665828439115407e-01,-4.228978581205731224e-01,9.904853487186259242e-01
8.090000000000000000e+02,-9.168114757499401524e-01,-3.770572843330761148e-01,9.913200682602049119e-01
8.100000000000000000e+02,-9.356643399665939276e-01,-3.302740673347464018e-01,9.922442827444047930e-01
8.110000000000000000e+02,-9.521780433333312255e-01,-2.826651651680798238e-01,9.932485196593997534e-01
8.120000000000000000e+02,-9.663113015917351722e-01,-2.343496000884930652e-01,9.943225164128337568e-01
8.130000000000000000e+02,-9.780287815961598019e-01,-1.854481610086850807e-01,9.954553320224730495e-01
8.140000000000000000e+02,-9.873011896465940795e-01,-1.360831015263553878e-01,9.966354647505838438e-01
8.150000000000000000e+02,-9.941053447229118989e-01,-8.637783429020978732e-02,9.978509741756663720e-01
8.160000000000000000e+02,-9.984242364374223966e-01,-3.645662246833866749e-02,9.990896062052937454e-01
8.170000000000000000e+02,-1.000247067560839254e+00,1.355573090970330075e-02,1.000338919569039975e+00
8.180000000000000000e+02,-9.995692810153541386e-01,6.353419496047101045e-02,1.001586412387282410e+00
8.190000000000000000e+02,-9.963925712673306068e-01,1.133538235238375491e-01,1.002819647486124843e+00
8.200000000000000000e+02,-9.907248800911386821e-01,1.628900675283944943e-01,1.004026375216809708e+00
8.210000000000000000e+02,-9.825803767147189838e-01,2.120190863641304435e-01,1.005194652635756691e+00
8.220000000000000000e+02,-9.719794223965124713e-01,2.606180574839560560e-01,1.006312958005097347e+00
8.230000000000000000e+02,-9.589485195223146352e-01,3.085654834600717877e-01,1.007370299679808401e+00
8.240000000000000000e+02,-9.435202453493110042e-01,3.557414957275373268e-01,1.008356318553362163e+00
8.250000000000000000e+02,-9.257331705629341378e-01,4.020281542556840559e-01,1.009261383336712559e+00
8.260000000000000000e+02,-9.056317628501499017e-01,4.473097423981915455e-01,1.010076678043507092e+00
8.270000000000000000e+02,-8.832662757302403023e-01,4.914730561847035495e-01,1.010794281146218943e+00
8.280000000000000000e+02,-8.586926229210051220e-01,5.344076873307538333e-01,1.011407235952541672e+00
8.290000000000000000e+02,-8.319722385544674470e-01,5.760062992584772390e-01,1.011909611828437194e+00
8.300000000000000000e+02,-8.031719235915435462e-01,6.161648954380544163e-01,1.012296555963680511e+00
8.310000000000000000e+02,-7.723636788196408531e-01,6.547830793790364590e-01,1.012564335437952767e+00
8.320000000000000000e+02,-7.396245248506890801e-01,6.917643056215708741e-01,1.012710369401193411e+00
8.330000000000000000e+02,-7.050363095696104976e-01,7.270161211000514268e-01,1.012733251231981768e+00
8.340000000000000000e+02,-6.686855035146079818e-01,7.604503962757818147e-01,1.012632760583311642e+00
8.350000000000000000e+02,-6.306629837008188577e-01,7.919835454608227243e-01,1.012409865267577480e+00
8.360000000000000000e+02,-5.910638064277776715e-01,8.215367357822116468e-01,1.012066712973302307e+00
8.370000000000000000e+02,-5.499869696386671114e-01,8.490360842641450079e-01,1.011606612846573050e+00
8.380000000000000000e+02,-5.075351654254598444e-01,8.744128425354179557e-01,1.011034007011791136e+00
8.390000000000000000e+02,-4.638145232986889410e-01,8.976035687003524055e-01,1.010354432150618376e+00
8.400000000000000000e+02,-4.189343448636713152e-01,9.185502859435359380e-01,1.009574471306255328e+00
8.410000000000000000e+02,-3.730068305664945294e-01,9.372006274718606145e-01,1.008701696133654124e+00
8.420000000000000000e+02,-3.261467991929015153e-01,9.535079674315056764e-01,1.007744599875948888e+00
8.430000000000000000e+02,-2.784714008213262093e-01,9.674315374725719341e-01,1.006712521414100614e+00
8.440000000000000000e+02,-2.300998239476976237e-01,9.789365286699568403e-01,1.005615560810962483e+00
8.450000000000000000e+02,-1.811529975141997761e-01,9.879941785456668457e-01,1.004464486852823857e+00
8.460000000000000000e+02,-1.317532885869164283e-01,9.945818429750126199e-01,1.003270637180736058e+00
8.470000000000000000e+02,-8.202419643816580286e-02,9.986830527969209337e-01,1.002045811699796785e+00
8.480000000000000000e+02,-3.209004379831975617e-02,1.000287554986836858e+00,1.000802160055883627e+00
8.490000000000000000e+02,1.792433395102208810e-02,9.993913382892857244e-01,9.995520640743218443e-01
8.500000000000000000e+02,6.789390086548638403e-02,9.959966432460114483e-01,9.983080161613724357e-01
8.510000000000000000e+02,1.176937330277869620e-01,9.901119565946221446e-01,9.970824947744528766e-01
8.520000000000000000e+02,1.671993308575180637e-01,9.817519900517462927e-01,9.958878381674143299e-01
